date,^GSPC,^GSPTSE,^FTSE,^GDAXI,^FCHI,^N225,^HSI,^IRX
2001-01-09,1300.800049,8572.00,6088.100098,6404.52002,5663.189941,13610.509766,15500.589844,5.09
2001-01-10,1313.27002,8600.799805,6059.899902,6320.069824,5653.350098,13432.650391,15435.790039,5.14
2001-01-11,1326.819946,8805.400391,6114.899902,6465.209961,5702.779785,13201.070312,15090.769531,5.16
2001-01-12,1318.550049,8716.400391,6165.50,6490.029785,5834.339844,13347.740234,15295.419922,5.13
2001-01-15,nan,8778.50,6170.299805,6522.870117,5833.379883,13506.230469,15293.759766,nan
2001-01-16,1326.650024,8744.00,6083.299805,6502.890137,5761.669922,13584.450195,15363.150391,5.21
2001-01-17,1329.469971,8879.400391,6197.399902,6653.379883,5884.089844,13667.629883,15261.480469,5.22
2001-01-18,1347.969971,8899.099609,6209.899902,6635.759766,5860.160156,13873.919922,15528.75,5.14
2001-01-19,1342.540039,9161.099609,6209.299805,6651.529785,5845.72998,13989.120117,15933.549805,5.09
2001-01-22,1342.900024,9121.00,6232.00,6675.00,5882.759766,14032.419922,16099.269531,5.10
2001-01-23,1360.400024,9268.799805,6214.700195,6722.410156,5839.72998,13984.660156,16044.209961,5.09
2001-01-24,1364.300049,9306.200195,6264.399902,6706.669922,5900.319824,13893.580078,nan,5.13
2001-01-25,1357.51001,9183.400391,6255.600098,6727.490234,5934.680176,13803.379883,nan,5.12
2001-01-26,1354.949951,9158.200195,6294.299805,6695.200195,5925.620117,13696.05957,nan,5.03
2001-01-29,1364.170044,9302.200195,6317.00,6750.959961,5887.899902,13845.280273,16099.820312,4.98
2001-01-30,1373.72998,9348.400391,6334.50,6739.299805,5917.149902,13826.650391,15893.070312,4.88
2001-01-31,1366.01001,9321.900391,6297.50,6795.140137,5998.490234,13843.549805,16102.349609,4.84
2001-02-01,1373.469971,9287.700195,6251.799805,6704.680176,5899.720215,13779.549805,16163.990234,4.85
2001-02-02,1349.469971,9224.099609,6256.399902,6638.200195,5826.370117,13703.629883,16071.290039,4.92
2001-02-05,1354.310059,9306.099609,6269.200195,6628.069824,5823.490234,13385.519531,15830.839844,4.95
2001-02-06,1352.26001,9301.400391,6293.399902,6693.029785,5852.350098,13269.849609,15913.240234,4.93
2001-02-07,1340.890015,9137.599609,6225.700195,6578.959961,5752.140137,13366.009766,16049.469727,4.93
2001-02-08,1332.530029,9080.700195,6206.100098,6636.810059,5773.459961,13138.230469,15909.400391,4.94
2001-02-09,1314.76001,8957.599609,6164.299805,6497.069824,5712.359863,13422.830078,15873.280273,4.91
2001-02-12,1330.310059,8999.900391,6241.399902,6564.910156,5759.47998,nan,15693.110352,4.92
2001-02-13,1318.800049,8942.099609,6228.50,6557.930176,5739.029785,13274.700195,15842.719727,4.91
2001-02-14,1315.920044,8911.50,6176.200195,6479.870117,5644.22998,13284.05957,15860.419922,4.93
2001-02-15,1326.609985,8967.299805,6197.899902,6591.669922,5704.529785,13327.389648,15756.370117,4.94
2001-02-16,1301.530029,8393.200195,6088.299805,6439.259766,5595.129883,13175.490234,15630.30957,4.88
2001-02-19,nan,8459.700195,6094.00,6472.209961,5584.75,13119.589844,15490.959961,nan
2001-02-20,1278.939941,8236.700195,5980.100098,6451.569824,5548.740234,13248.360352,15527.360352,4.91
2001-02-21,1255.27002,8060.799805,5972.399902,6347.990234,5474.370117,13100.080078,15351.509766,4.88
2001-02-22,1252.819946,8133.299805,6003.100098,6277.990234,5452.47998,13073.360352,15098.639648,4.87
2001-02-23,1245.859985,8028.799805,5943.700195,6075.339844,5322.839844,13246.00,15280.55957,4.75
2001-02-26,1267.650024,8140.799805,5916.799805,6189.069824,5415.100098,13201.139648,15230.219727,4.70
2001-02-27,1257.939941,8065.700195,5941.200195,6220.47998,5437.759766,13059.860352,14834.730469,4.68
2001-02-28,1239.939941,8078.700195,5917.899902,6208.240234,5367.47998,12883.540039,14787.870117,4.72
2001-03-01,1241.22998,8103.799805,5908.600098,6123.379883,5341.339844,12681.660156,14360.55957,4.70
2001-03-02,1234.180054,8006.899902,5858.600098,6159.02002,5291.919922,12261.799805,13966.429688,4.71
2001-03-05,1241.410034,8099.299805,5931.299805,6216.379883,5368.830078,12322.160156,14135.259766,4.72
2001-03-06,1253.800049,8205.599609,6012.00,6284.060059,5457.279785,12687.740234,14321.049805,4.65
2001-03-07,1261.890015,8301.799805,6001.799805,6305.640137,5483.680176,12723.889648,14177.360352,4.56
2001-03-08,1264.73999,8227.599609,6003.200195,6267.060059,5438.660156,12650.55957,14208.950195,4.55
2001-03-09,1233.420044,8135.50,5917.299805,6204.419922,5368.890137,12627.900391,14194.349609,4.60
2001-03-12,1180.160034,7930.299805,5826.50,6046.560059,5242.399902,12171.370117,13776.719727,4.54
2001-03-13,1197.660034,7959.50,5720.700195,5962.930176,5186.870117,11819.700195,13493.030273,4.51
2001-03-14,1166.709961,7806.899902,5626.00,5794.120117,5115.50,11843.589844,13330.839844,4.42
2001-03-15,1173.560059,7823.100098,5729.200195,5889.950195,5177.660156,12152.830078,13504.169922,4.38
2001-03-16,1150.530029,7752.200195,5562.799805,5734.490234,5104.77002,12232.980469,13522.040039,4.41
2001-03-19,1170.810059,7911.100098,5551.600098,5657.290039,5048.600098,12190.969727,13457.69043,4.44
2001-03-20,1142.619995,7756.50,5646.799805,5782.160156,5138.399902,nan,13223.860352,4.38
2001-03-21,1122.140015,7665.50,5540.700195,5622.089844,5023.759766,13103.94043,13154.44043,4.19
2001-03-22,1117.579956,7665.700195,5314.799805,5388.02002,4824.819824,12853.969727,12621.849609,4.15
2001-03-23,1139.829956,7639.799805,5402.299805,5544.669922,4951.129883,13214.540039,12583.360352,4.17
2001-03-26,1152.689941,7686.600098,5576.600098,5726.970215,5124.799805,13862.30957,12950.490234,4.15
2001-03-27,1182.170044,7751.299805,5728.100098,5938.209961,5235.600098,13638.330078,12707.900391,4.24
2001-03-28,1153.290039,7506.50,5614.00,5817.52002,5150.430176,13765.509766,12851.410156,4.23
2001-03-29,1147.949951,7444.799805,5588.399902,5879.299805,5157.919922,13072.360352,12677.889648,4.22
2001-03-30,1160.329956,7608.00,5633.700195,5829.950195,5180.450195,12999.700195,12760.639648,4.18
2001-04-02,1145.869995,7642.700195,5618.50,5760.759766,5210.47998,12937.860352,12727.299805,4.15
2001-04-03,1106.459961,7444.399902,5463.100098,5553.459961,5004.00,13124.469727,12584.219727,4.04
2001-04-04,1103.25,7415.50,5535.700195,5597.660156,5071.819824,13242.780273,12063.709961,4.00
2001-04-05,1151.439941,7572.299805,5621.799805,5773.339844,5158.560059,13381.379883,nan,3.99
2001-04-06,1128.430054,7474.799805,5601.50,5698.879883,5139.709961,13383.759766,12386.610352,3.84
2001-04-09,1137.589966,7538.100098,5663.299805,5781.009766,5183.220215,12841.759766,12202.099609,3.83
2001-04-10,1168.380005,7745.799805,5803.00,5913.839844,5331.22998,12620.269531,12213.669922,3.83
2001-04-11,1165.890015,7712.700195,5788.100098,5951.160156,5361.529785,13174.929688,12706.429688,3.98
2001-04-12,1183.50,7835.200195,5766.600098,6002.299805,5372.709961,13352.44043,12989.469727,3.90
2001-04-13,nan,nan,5766.600098,nan,nan,13385.719727,nan,nan
2001-04-16,1179.680054,7790.50,5766.600098,nan,nan,13254.889648,nan,4.03
2001-04-17,1191.810059,7819.100098,5761.100098,5935.580078,5340.97998,13067.089844,12606.450195,4.00
2001-04-18,1238.160034,8131.200195,5890.200195,6164.879883,5505.080078,13641.790039,12972.799805,3.80
2001-04-19,1253.689941,8147.700195,5871.600098,6181.910156,5480.049805,13868.280273,13548.950195,3.76
2001-04-20,1242.97998,8099.399902,5879.799805,6127.970215,5449.339844,13765.669922,13448.129883,3.67
2001-04-23,1224.359985,7929.799805,5871.299805,6051.47998,5396.850098,13715.599609,13311.50,3.63
2001-04-24,1209.469971,7891.700195,5840.299805,6124.569824,5424.430176,13743.179688,13274.610352,3.69
2001-04-25,1228.75,7945.299805,5827.50,6115.189941,5407.839844,13827.50,13249.549805,3.74
2001-04-26,1234.52002,7960.299805,5868.299805,6123.660156,5481.72998,13973.030273,13293.110352,3.73
2001-04-27,1253.050049,7967.299805,5951.399902,6175.240234,5575.970215,13934.320312,13386.040039,3.74
2001-04-30,1249.459961,7946.600098,5967.00,6264.509766,5640.029785,nan,nan,3.83
2001-05-01,1266.439941,7946.299805,5928.00,nan,nan,14425.459961,nan,3.81
2001-05-02,1267.430054,8018.399902,5904.200195,6213.839844,5572.910156,14421.639648,13814.240234,3.79
2001-05-03,1248.579956,7955.50,5765.799805,6089.169922,5457.069824,nan,13718.139648,3.75
2001-05-04,1266.609985,7981.700195,5870.299805,6138.279785,5455.549805,nan,13390.990234,3.64
2001-05-07,1263.51001,8022.600098,5870.299805,6122.620117,5498.52002,14529.410156,13600.780273,3.62
2001-05-08,1261.199951,8064.200195,5886.399902,6108.720215,5516.930176,14289.049805,13540.80957,3.59
2001-05-09,1255.540039,8070.600098,5893.700195,6063.939941,5492.080078,14084.849609,13585.139648,3.63
2001-05-10,1255.180054,8121.50,5964.00,6165.180176,5606.459961,14017.790039,13604.799805,3.62
2001-05-11,1245.670044,8023.700195,5896.799805,6141.02002,5567.25,14043.919922,13636.610352,3.68
2001-05-14,1248.920044,8010.00,5690.50,6064.680176,5487.720215,13873.019531,13259.169922,3.61
2001-05-15,1249.439941,8041.700195,5842.899902,6070.379883,5544.129883,14054.030273,13250.089844,3.54
2001-05-16,1284.98999,8146.00,5884.00,6148.439941,5522.689941,13694.269531,13335.950195,3.48
2001-05-17,1288.48999,8229.00,5904.600098,6173.810059,5592.649902,13910.669922,13637.870117,3.48
2001-05-18,1291.959961,8270.599609,5915.00,6186.870117,5638.240234,13877.769531,13459.179688,3.51
2001-05-21,1312.829956,8270.599609,5941.600098,6249.870117,5652.040039,14176.830078,13721.269531,3.54
2001-05-22,1309.380005,8395.299805,5976.600098,6270.589844,5693.470215,14091.19043,13877.950195,3.56
2001-05-23,1289.050049,8348.599609,5897.50,6215.25,5630.740234,14067.700195,13839.099609,3.56
2001-05-24,1293.170044,8346.799805,5915.899902,6278.899902,5656.470215,13895.790039,13810.599609,3.60
2001-05-25,1277.890015,8292.799805,5889.799805,6223.569824,5581.939941,13765.919922,13753.990234,3.57
2001-05-28,nan,8291.099609,5889.799805,6216.830078,5606.319824,13737.769531,13739.070312,nan
2001-05-29,1267.930054,8252.00,5863.899902,6120.330078,5542.27002,13773.889648,13629.610352,3.60
2001-05-30,1248.079956,8101.399902,5796.899902,6041.220215,5444.27002,13493.349609,13420.129883,3.59
2001-05-31,1255.819946,8161.899902,5796.200195,6123.259766,5454.189941,13262.139648,13174.410156,3.54
2001-06-01,1260.670044,8250.900391,5809.600098,6125.169922,5432.709961,13261.839844,13141.379883,3.54
2001-06-04,1267.109985,8301.200195,5856.50,6177.740234,nan,13312.349609,13207.490234,3.59
2001-06-05,1283.569946,8258.799805,5922.600098,6242.129883,5516.27002,13182.00,13451.870117,3.53
2001-06-06,1270.030029,8194.400391,5901.50,6192.439941,5496.490234,13174.839844,13576.009766,3.53
2001-06-07,1276.959961,8191.50,5948.299805,6184.25,5453.390137,13277.509766,13703.429688,3.52
2001-06-08,1264.959961,8128.399902,5950.600098,6187.209961,5439.930176,13430.219727,13808.889648,3.53
2001-06-11,1254.390015,8091.799805,5860.50,6162.740234,5418.470215,13226.480469,13675.490234,3.51
2001-06-12,1255.849976,8094.799805,5804.00,6059.149902,5311.939941,12840.099609,13526.679688,3.47
2001-06-13,1241.599976,8012.700195,5820.200195,6111.939941,5353.629883,12823.450195,13523.30957,3.46
2001-06-14,1219.869995,7920.100098,5752.600098,6031.27002,5297.069824,12846.660156,13248.889648,3.44
2001-06-15,1214.359985,7816.100098,5723.00,5915.180176,5243.839844,12790.379883,13102.50,3.43
2001-06-18,1208.430054,7707.100098,5671.600098,5869.040039,5160.279785,12697.790039,12948.780273,3.40
2001-06-19,1212.579956,7702.899902,5680.399902,5922.529785,5199.410156,12574.259766,13133.660156,3.41
2001-06-20,1223.140015,7675.700195,5699.600098,5876.040039,5170.490234,12674.639648,12918.709961,3.41
2001-06-21,1237.040039,7706.899902,5641.399902,5926.379883,5134.970215,12962.429688,13187.450195,3.42
2001-06-22,1225.349976,7739.700195,5665.700195,5941.77002,5183.669922,13044.610352,13174.019531,3.36
2001-06-25,1218.599976,7697.700195,5661.899902,5902.319824,5213.459961,12896.469727,nan,3.36
2001-06-26,1216.76001,7612.00,5555.700195,5847.790039,5090.72998,12978.820312,12961.969727,3.41
2001-06-27,1211.069946,7530.600098,5607.899902,5833.100098,5057.720215,12828.980469,13004.209961,3.41
2001-06-28,1226.199951,7600.100098,5638.399902,5971.77002,5133.560059,12679.879883,12827.820312,3.55
2001-06-29,1224.380005,7736.399902,5642.50,6058.379883,5225.330078,12969.049805,13042.530273,3.56
2001-07-02,1236.719971,7736.399902,5716.700195,6109.50,5296.509766,12751.179688,nan,3.56
2001-07-03,1234.449951,7748.299805,5639.899902,6056.839844,5205.779785,12817.410156,13184.75,3.57
2001-07-04,nan,7730.600098,5600.50,6015.720215,5175.129883,12629.019531,13207.530273,nan
2001-07-05,1219.23999,7683.00,5549.600098,5999.189941,5123.830078,12607.299805,12999.480469,3.56
2001-07-06,1190.589966,7594.100098,5479.200195,5862.100098,4999.359863,12306.080078,nan,3.52
2001-07-09,1198.780029,7640.700195,5468.899902,5869.859863,5027.370117,12239.679688,12690.679688,3.55
2001-07-10,1181.52002,7558.700195,5467.899902,5816.319824,4973.399902,12300.410156,12713.900391,3.53
2001-07-11,1180.180054,7570.799805,5391.899902,5801.799805,4914.680176,12005.110352,12527.900391,3.49
2001-07-12,1208.140015,7670.799805,5481.600098,5889.879883,4961.430176,12407.950195,12660.200195,3.51
2001-07-13,1215.680054,7765.600098,5537.00,5928.009766,5025.240234,12355.150391,12612.790039,3.52
2001-07-16,1202.449951,7643.700195,5517.100098,5853.759766,5022.759766,12343.370117,12624.530273,3.54
2001-07-17,1214.439941,7694.100098,5427.799805,5846.660156,4978.540039,12128.570312,12495.25,3.51
2001-07-18,1207.709961,7620.50,5404.600098,5728.370117,4867.50,11892.580078,12427.19043,3.44
2001-07-19,1215.02002,7642.399902,5437.399902,5829.689941,4930.390137,11908.389648,12279.820312,3.45
2001-07-20,1210.849976,7648.00,5387.100098,5764.060059,4880.700195,nan,12301.679688,3.44
2001-07-23,1191.030029,7627.200195,5405.299805,5791.72998,4911.919922,11609.629883,12236.450195,3.46
2001-07-24,1171.650024,7586.50,5320.200195,5663.259766,4855.600098,11883.25,12214.099609,3.47
2001-07-25,1190.48999,7623.799805,5275.700195,5582.759766,4773.169922,11891.610352,nan,3.46
2001-07-26,1202.930054,7602.600098,5286.100098,5675.759766,4842.120117,11858.55957,12039.820312,3.48
2001-07-27,1205.819946,7682.200195,5403.100098,5754.859863,4967.149902,11798.080078,12182.169922,3.46
2001-07-30,1204.52002,7641.299805,5446.700195,5792.189941,5033.709961,11579.269531,12086.660156,3.47
2001-07-31,1211.22998,7689.700195,5529.100098,5861.189941,5085.509766,11860.769531,12316.69043,3.44
2001-08-01,1215.930054,7741.399902,5546.899902,5835.22998,5111.580078,11959.330078,12478.740234,3.43
2001-08-02,1220.75,7756.200195,5584.50,5777.279785,5088.700195,12399.200195,12466.370117,3.43
2001-08-03,1214.349976,7744.200195,5547.600098,5735.879883,5031.290039,12241.969727,12269.080078,3.43
2001-08-06,1200.47998,7744.200195,5526.399902,5746.040039,5066.25,12243.900391,12148.80957,3.43
2001-08-07,1204.400024,7772.200195,5536.799805,5752.509766,5051.620117,12319.459961,12007.19043,3.42
2001-08-08,1183.530029,7654.200195,5476.50,5614.509766,4986.22998,12163.669922,11958.009766,3.40
2001-08-09,1183.430054,7695.299805,5402.899902,5512.279785,4888.299805,11754.55957,11716.769531,3.37
2001-08-10,1190.160034,7644.700195,5427.200195,5433.490234,4846.02002,11735.05957,11765.80957,3.35
2001-08-13,1191.290039,7632.700195,5431.100098,5453.77002,4920.350098,11477.55957,11694.290039,3.35
2001-08-14,1186.72998,7605.50,5507.799805,5520.709961,4962.640137,11917.950195,11991.009766,3.35
2001-08-15,1178.02002,7532.700195,5461.600098,5455.439941,4933.970215,11755.400391,12141.629883,3.34
2001-08-16,1181.660034,7569.50,5389.799805,5361.919922,4882.620117,11515.019531,11832.44043,3.31
2001-08-17,1161.969971,7502.799805,5342.100098,5222.120117,4777.370117,11445.540039,11754.80957,3.29
2001-08-20,1171.410034,7525.200195,5357.50,5207.830078,4791.430176,11257.94043,11458.700195,3.34
2001-08-21,1157.26001,7473.00,5430.299805,5216.109863,4834.870117,11280.379883,11440.349609,3.30
2001-08-22,1165.310059,7538.600098,5408.700195,5220.209961,4812.140137,11396.429688,11188.570312,3.30
2001-08-23,1162.089966,7542.399902,5396.50,5254.040039,4809.50,11126.919922,11345.379883,3.31
2001-08-24,1184.930054,7630.00,5471.899902,5387.50,4916.560059,11166.30957,11110.299805,3.33
2001-08-27,1179.209961,7662.200195,5471.899902,5406.470215,4905.790039,11275.009766,11234.719727,3.35
2001-08-28,1161.51001,7578.399902,5434.700195,5308.779785,4815.720215,11189.400391,11300.530273,3.33
2001-08-29,1148.560059,7494.299805,5417.600098,5305.00,4834.890137,10979.759766,11242.410156,3.33
2001-08-30,1129.030029,7417.700195,5332.700195,5162.399902,4703.870117,10938.450195,11315.629883,3.28
2001-08-31,1133.579956,7399.200195,5345.00,5188.169922,4689.339844,10713.509766,11090.480469,3.28
2001-09-03,nan,nan,5312.100098,5094.100098,4629.799805,10409.679688,10902.639648,nan
2001-09-04,1132.939941,7462.00,5379.600098,5208.100098,4673.97998,10772.589844,11136.860352,3.36
2001-09-05,1131.73999,7447.700195,5316.100098,5048.080078,4571.560059,10598.790039,10943.139648,3.32
2001-09-06,1106.400024,7416.00,5204.299805,4875.370117,4480.75,10650.330078,10664.320312,3.27
2001-09-07,1085.780029,7368.799805,5070.299805,4730.669922,4413.509766,10516.790039,10384.200195,3.18
2001-09-10,1092.540039,7344.700195,5033.700195,4670.129883,4383.740234,10195.69043,10366.320312,3.18
2001-09-11,nan,nan,4746.00,nan,4059.75,10292.950195,10417.360352,nan
2001-09-12,nan,nan,4882.100098,4369.569824,4114.259766,9610.099609,9493.620117,nan
2001-09-13,nan,7102.299805,4943.600098,4392.399902,4113.870117,9613.089844,9569.209961,nan
2001-09-14,nan,6890.899902,4755.799805,4115.97998,3909.48999,10008.889648,9655.450195,nan
2001-09-17,1038.77002,6908.00,4898.899902,4243.680176,4015.459961,9504.410156,9319.349609,2.61
2001-09-18,1032.73999,6844.50,4848.700195,4194.850098,3970.179932,9679.879883,9307.900391,2.45
2001-09-19,1016.099976,6696.299805,4721.700195,4041.800049,3888.929932,9939.599609,9558.150391,2.41
2001-09-20,984.539978,6521.799805,4556.899902,3809.669922,3738.179932,9785.160156,9317.980469,2.21
2001-09-21,965.799988,6513.100098,4433.700195,3787.22998,3652.870117,9554.990234,8934.200195,2.20
2001-09-24,1003.450012,6662.00,4613.899902,4038.689941,3861.189941,nan,9284.50,2.32
2001-09-25,1012.27002,6702.00,4663.399902,4009.120117,3902.850098,9693.969727,9210.05957,2.34
2001-09-26,1007.039978,6654.799805,4696.100098,4095.320068,3975.530029,9641.700195,9371.75,2.34
2001-09-27,1018.609985,6669.50,4763.600098,4184.50,4013.22998,9696.530273,9600.790039,2.33
2001-09-28,1040.939941,6838.600098,4903.399902,4308.149902,4079.02002,9774.679688,9950.700195,2.30
2001-10-01,1038.550049,6799.00,4785.600098,4239.970215,4004.570068,9972.280273,nan,2.30
2001-10-02,1051.329956,6839.600098,4832.299805,4304.200195,4044.659912,10136.55957,nan,2.27
2001-10-03,1072.280029,6903.799805,4881.799805,4436.660156,4024.25,9924.230469,9897.139648,2.18
2001-10-04,1069.630005,6899.399902,5016.200195,4548.129883,4195.799805,10205.480469,10286.389648,2.17
2001-10-05,1071.380005,6894.200195,5036.00,4487.689941,4164.759766,10205.870117,10277.379883,2.15
2001-10-08,1062.439941,6894.200195,5032.700195,4495.149902,4172.209961,nan,9967.830078,2.15
2001-10-09,1056.75,6869.299805,5009.799805,4472.419922,4176.970215,10011.769531,10358.929688,2.17
